Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
berkeley,edu.berkeley.nlp.lm,WordIndexer,getWord,0,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,numWords,0,1,0
berkeley,edu.berkeley.nlp.lm,WordIndexer,getStartSymbol,0,1,0
berkeley,edu.berkeley.nlp.lm,WordIndexer,setStartSymbol,0,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,getEndSymbol,0,1,0
berkeley,edu.berkeley.nlp.lm,WordIndexer,setEndSymbol,0,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,getUnkSymbol,0,1,0
berkeley,edu.berkeley.nlp.lm,WordIndexer,setUnkSymbol,0,1,1
berkeley,edu.berkeley.nlp.lm,WordIndexer,trimAndLock,0,1,0
berkeley,edu.berkeley.nlp.lm,WordIndexer,toArray,7,2,2
berkeley,edu.berkeley.nlp.lm,WordIndexer,toArrayFromStrings,7,2,2
berkeley,edu.berkeley.nlp.lm,WordIndexer,toList,7,2,4
berkeley,edu.berkeley.nlp.lm,WordIndexer,toList,3,1,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,toArray,7,2,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,toArrayFromStrings,7,2,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,toList,7,2,4
berkeley,edu.berkeley.nlp.lm,StaticMethods,toList,3,1,2
berkeley,edu.berkeley.nlp.lm,AbstractContextEncodedNgramLanguageModel,AbstractContextEncodedNgramLanguageModel,3,1,3
berkeley,edu.berkeley.nlp.lm,AbstractContextEncodedNgramLanguageModel,scoreSentence,3,1,1
berkeley,edu.berkeley.nlp.lm,AbstractContextEncodedNgramLanguageModel,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,AbstractContextEncodedNgramLanguageModel,getLogProb,0,1,4
berkeley,edu.berkeley.nlp.lm,AbstractContextEncodedNgramLanguageModel,getOffsetForNgram,0,1,3
berkeley,edu.berkeley.nlp.lm,AbstractContextEncodedNgramLanguageModel,getNgramForOffset,0,1,3
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,getLmOrder,0,1,0
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,getWordIndexer,0,1,0
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,scoreSentence,0,1,1
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,getLogProb,0,1,1
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,setOovWordLogProb,0,1,1
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,toIntArray,8,2,2
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,toObjectList,8,2,2
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,sample,3,1,2
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,sample,22,6,3
berkeley,edu.berkeley.nlp.lm,NgramLanguageModel,getDistributionOverNextWords,17,5,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,toIntArray,8,2,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,toObjectList,8,2,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,sample,3,1,2
berkeley,edu.berkeley.nlp.lm,StaticMethods,sample,22,6,3
berkeley,edu.berkeley.nlp.lm,StaticMethods,getDistributionOverNextWords,17,5,2
berkeley,edu.berkeley.nlp.lm,ArrayEncodedNgramLanguageModel,getLogProb,0,1,3
berkeley,edu.berkeley.nlp.lm,ArrayEncodedNgramLanguageModel,getLogProb,0,1,1
berkeley,edu.berkeley.nlp.lm,ArrayEncodedNgramLanguageModel,scoreSentence,16,3,2
berkeley,edu.berkeley.nlp.lm,ArrayEncodedNgramLanguageModel,getLogProb,3,1,2
berkeley,edu.berkeley.nlp.lm,ArrayEncodedNgramLanguageModel,getLogProb,4,1,2
berkeley,edu.berkeley.nlp.lm,DefaultImplementations,scoreSentence,16,3,2
berkeley,edu.berkeley.nlp.lm,DefaultImplementations,getLogProb,3,1,2
berkeley,edu.berkeley.nlp.lm,DefaultImplementations,getLogProb,4,1,2
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,StupidBackoffLm,5,1,4
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,getLogProb,30,4,3
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,getRawCount,13,3,3
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,pow,5,2,2
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,StupidBackoffLm,getNgramMap,3,1,0
berkeley,edu.berkeley.nlp.lm,ConfigOptions,ConfigOptions,2,1,0
berkeley,edu.berkeley.nlp.lm,AbstractNgramLanguageModel,AbstractNgramLanguageModel,5,1,3
berkeley,edu.berkeley.nlp.lm,AbstractNgramLanguageModel,getLmOrder,3,1,0
berkeley,edu.berkeley.nlp.lm,AbstractNgramLanguageModel,getWordIndexer,3,1,0
berkeley,edu.berkeley.nlp.lm,AbstractNgramLanguageModel,setOovWordLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,ContextEncodedNgramLanguageModel,getLogProb,0,1,4
berkeley,edu.berkeley.nlp.lm,ContextEncodedNgramLanguageModel,getOffsetForNgram,0,1,3
berkeley,edu.berkeley.nlp.lm,ContextEncodedNgramLanguageModel,getNgramForOffset,0,1,3
berkeley,edu.berkeley.nlp.lm,ContextEncodedNgramLanguageModel,scoreSentence,16,3,2
berkeley,edu.berkeley.nlp.lm,ContextEncodedNgramLanguageModel,getLogProb,9,2,2
berkeley,edu.berkeley.nlp.lm,DefaultImplementations,scoreSentence,16,3,2
berkeley,edu.berkeley.nlp.lm,DefaultImplementations,getLogProb,9,2,2
berkeley,edu.berkeley.nlp.lm,AbstractArrayEncodedNgramLanguageModel,AbstractArrayEncodedNgramLanguageModel,3,1,3
berkeley,edu.berkeley.nlp.lm,AbstractArrayEncodedNgramLanguageModel,scoreSentence,3,1,1
berkeley,edu.berkeley.nlp.lm,AbstractArrayEncodedNgramLanguageModel,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,AbstractArrayEncodedNgramLanguageModel,getLogProb,3,1,1
berkeley,edu.berkeley.nlp.lm,AbstractArrayEncodedNgramLanguageModel,getLogProb,0,1,3
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,ContextEncodedProbBackoffLm,6,1,4
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,getLogProb,34,8,4
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,oovReturn,7,2,1
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,getOffsetForNgram,3,1,3
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,getNgramForOffset,3,1,3
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,getNgramMap,3,1,0
berkeley,edu.berkeley.nlp.lm,ContextEncodedProbBackoffLm,setOutputContext,13,3,3
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,ContextEncodedDirectMappedLmCache,17,2,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,initialValue,3,1,0
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,allocCache,5,1,0
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,getCached,15,4,5
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,putCached,6,1,6
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,offsetOf,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,orderOf,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,getWord,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,getLong,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,getVal,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,setWordAndVal,4,1,4
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,combineWordAndVal,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,setContextOrderAndOffset,4,1,4
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,setOutputContextOrderAndOffset,4,1,4
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,combine,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,setLong,3,1,4
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,startOfStruct,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedDirectMappedLmCache,capacity,3,1,0
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,ArrayEncodedDirectMappedLmCache,19,2,3
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,initialValue,3,1,0
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,allocCache,5,1,0
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,getCached,5,2,4
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,equals,7,2,5
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,getVal,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,setVal,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,setWord,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,getWord,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,getKeyStart,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,startOfStruct,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,clear,3,1,0
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,putCached,11,3,5
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedDirectMappedLmCache,capacity,3,1,0
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,wrapWithCacheNotThreadSafe,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,wrapWithCacheNotThreadSafe,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,wrapWithCacheThreadSafe,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,wrapWithCacheThreadSafe,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,ContextEncodedCachingLmWrapper,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,ContextEncodedCachingLmWrapper,6,1,2
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,getWordIndexer,3,1,0
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,getOffsetForNgram,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,getNgramForOffset,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,getLogProb,9,3,4
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedCachingLmWrapper,hash,4,1,3
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedLmCache,getCached,0,1,4
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedLmCache,clear,0,1,0
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedLmCache,putCached,0,1,5
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedLmCache,capacity,0,1,0
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedLmCache,getCached,0,1,5
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedLmCache,putCached,0,1,6
berkeley,edu.berkeley.nlp.lm.cache,ContextEncodedLmCache,capacity,0,1,0
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,wrapWithCacheNotThreadSafe,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,wrapWithCacheNotThreadSafe,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,wrapWithCacheThreadSafe,3,1,1
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,wrapWithCacheThreadSafe,3,1,2
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,ArrayEncodedCachingLmWrapper,3,1,3
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,ArrayEncodedCachingLmWrapper,6,1,2
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,getLogProb,9,3,3
berkeley,edu.berkeley.nlp.lm.cache,ArrayEncodedCachingLmWrapper,hash,4,1,3
berkeley,edu.berkeley.nlp.lm.util,Pair,getFirst,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Pair,getSecond,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Pair,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Pair,Pair,4,1,2
berkeley,edu.berkeley.nlp.lm.util,Pair,newPair,3,1,2
berkeley,edu.berkeley.nlp.lm.util,LongRef,LongRef,3,1,1
berkeley,edu.berkeley.nlp.lm.util,LongRef,hashCode,6,1,0
berkeley,edu.berkeley.nlp.lm.util,LongRef,equals,8,5,1
berkeley,edu.berkeley.nlp.lm.util,LongRef,compareTo,3,1,1
berkeley,edu.berkeley.nlp.lm.util,LongRef,toString,3,1,0
berkeley,edu.berkeley.nlp.lm.util,LongRef,asLong,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,0,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,0,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,0,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,startTrack,0,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,endTrack,0,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,dbg,0,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,0,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,0,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,0,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,0,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,SystemLogger,4,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,close,8,3,0
berkeley,edu.berkeley.nlp.lm.util,Logger,SystemLogger,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,SystemLogger,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,getIndentPrefix,7,2,0
berkeley,edu.berkeley.nlp.lm.util,Logger,output,8,3,2
berkeley,edu.berkeley.nlp.lm.util,Logger,dbg,3,2,1
berkeley,edu.berkeley.nlp.lm.util,Logger,timeString,17,3,1
berkeley,edu.berkeley.nlp.lm.util,Logger,endTrack,9,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,err,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,startTrack,7,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,err,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,2,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,2,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,startTrack,2,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,endTrack,2,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,dbg,2,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,2,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,2,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,2,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,2,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,2,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,CompoundLogger,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,5,2,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,5,2,1
berkeley,edu.berkeley.nlp.lm.util,Logger,startTrack,5,2,1
berkeley,edu.berkeley.nlp.lm.util,Logger,endTrack,5,2,0
berkeley,edu.berkeley.nlp.lm.util,Logger,dbg,5,2,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,5,2,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,5,2,2
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,5,2,1
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,5,2,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,5,2,2
berkeley,edu.berkeley.nlp.lm.util,Logger,setGlobalLogger,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,getGlobalLogger,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,i,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,setLogger,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,logs,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,startTrack,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,endTrack,3,1,0
berkeley,edu.berkeley.nlp.lm.util,Logger,dbg,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,err,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,3,1,1
berkeley,edu.berkeley.nlp.lm.util,Logger,warn,3,1,2
berkeley,edu.berkeley.nlp.lm.util,Logger,logss,3,1,2
berkeley,edu.berkeley.nlp.lm.util,LogInterface,logs,0,1,2
berkeley,edu.berkeley.nlp.lm.util,LogInterface,logss,0,1,1
berkeley,edu.berkeley.nlp.lm.util,LogInterface,logss,0,1,2
berkeley,edu.berkeley.nlp.lm.util,LogInterface,startTrack,0,1,1
berkeley,edu.berkeley.nlp.lm.util,LogInterface,endTrack,0,1,0
berkeley,edu.berkeley.nlp.lm.util,LogInterface,dbg,0,1,1
berkeley,edu.berkeley.nlp.lm.util,LogInterface,err,0,1,1
berkeley,edu.berkeley.nlp.lm.util,LogInterface,err,0,1,2
berkeley,edu.berkeley.nlp.lm.util,LogInterface,warn,0,1,1
berkeley,edu.berkeley.nlp.lm.util,LogInterface,warn,0,1,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,SystemLogger,4,1,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,close,8,3,0
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,SystemLogger,3,1,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,SystemLogger,3,1,0
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,getIndentPrefix,7,2,0
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,output,8,3,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,dbg,3,2,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,timeString,17,3,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,endTrack,9,1,0
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,err,3,1,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,logs,3,1,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,logss,3,1,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,startTrack,7,1,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,warn,3,1,1
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,logs,3,1,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,err,3,1,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,warn,3,1,2
berkeley,edu.berkeley.nlp.lm.util,SystemLogger,logss,3,1,2
berkeley,edu.berkeley.nlp.lm.util,NullLogger,logs,2,1,2
berkeley,edu.berkeley.nlp.lm.util,NullLogger,logss,2,1,1
berkeley,edu.berkeley.nlp.lm.util,NullLogger,startTrack,2,1,1
berkeley,edu.berkeley.nlp.lm.util,NullLogger,endTrack,2,1,0
berkeley,edu.berkeley.nlp.lm.util,NullLogger,dbg,2,1,1
berkeley,edu.berkeley.nlp.lm.util,NullLogger,err,2,1,1
berkeley,edu.berkeley.nlp.lm.util,NullLogger,err,2,1,2
berkeley,edu.berkeley.nlp.lm.util,NullLogger,warn,2,1,1
berkeley,edu.berkeley.nlp.lm.util,NullLogger,warn,2,1,2
berkeley,edu.berkeley.nlp.lm.util,NullLogger,logss,2,1,2
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,CompoundLogger,3,1,1
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,logs,5,2,2
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,logss,5,2,1
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,startTrack,5,2,1
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,endTrack,5,2,0
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,dbg,5,2,1
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,err,5,2,1
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,err,5,2,2
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,warn,5,2,1
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,warn,5,2,2
berkeley,edu.berkeley.nlp.lm.util,CompoundLogger,logss,5,2,2
berkeley,edu.berkeley.nlp.lm.util,StrUtils,join,3,1,1
berkeley,edu.berkeley.nlp.lm.util,StrUtils,join,4,2,2
berkeley,edu.berkeley.nlp.lm.util,StrUtils,join,11,4,4
berkeley,edu.berkeley.nlp.lm.util,StrUtils,isEmpty,3,1,1
berkeley,edu.berkeley.nlp.lm.util,MurmurHash,hash32,18,2,4
berkeley,edu.berkeley.nlp.lm.util,MurmurHash,hash32,3,1,3
berkeley,edu.berkeley.nlp.lm.util,MurmurHash,hashOneLong,15,1,2
berkeley,edu.berkeley.nlp.lm.util,MurmurHash,hashThreeLongs,31,5,3
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,getKeyWidth,3,1,0
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,numLongs,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,word,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,bit,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,mask,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,CustomWidthArray,3,1,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,CustomWidthArray,10,1,3
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,length,3,1,0
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,ensureCapacity,6,2,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,trim,3,1,0
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,trimToSize,4,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,rangeCheck,5,2,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,getBit,4,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,clear,4,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,getLong,7,3,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,add,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,addWithFixedCapacity,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,addHelp,14,3,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,get,3,1,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,get,3,1,3
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,getHelp,4,1,3
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,numBitsNeeded,5,3,1
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,set,6,1,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,set,4,1,4
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,setHelp,26,2,4
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,setAndGrowIfNeeded,7,2,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,setAndGrowIfNeeded,7,2,4
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,size,3,1,0
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,fill,6,1,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,linearSearch,13,7,6
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,incrementCount,9,2,2
berkeley,edu.berkeley.nlp.lm.array,CustomWidthArray,getFullWidth,3,1,0
berkeley,edu.berkeley.nlp.lm.array,LongArray,LongArray,4,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,newLongArray,3,1,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,newLongArray,3,1,3
berkeley,edu.berkeley.nlp.lm.array,LongArray,allocFor,18,5,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,o,3,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,i,3,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,set,4,2,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,setHelp,3,1,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,incrementHelp,3,1,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,setAndGrowIfNeeded,4,1,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,setAndGrowIfNeededFill,6,2,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,setGrowHelp,4,1,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,ensureCapacity,9,3,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,get,4,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,sizeOf,7,2,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,trim,3,1,0
berkeley,edu.berkeley.nlp.lm.array,LongArray,getHelp,5,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,main,11,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,size,3,1,0
berkeley,edu.berkeley.nlp.lm.array,LongArray,add,4,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,addWithFixedCapacity,4,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,shift,20,6,3
berkeley,edu.berkeley.nlp.lm.array,LongArray,trimToSize,4,1,1
berkeley,edu.berkeley.nlp.lm.array,LongArray,fill,3,2,2
berkeley,edu.berkeley.nlp.lm.array,LongArray,linearSearch,13,7,6
berkeley,edu.berkeley.nlp.lm.array,LongArray,incrementCount,8,2,2
berkeley,edu.berkeley.nlp.lm.array,StaticMethods,newLongArray,3,1,2
